customer_key,partner_id,customer_ref,channel
C03187,P2,00897,partner
C03188,P1,01665,partner
C03189,DIRECT,00162,direct
C03190,P1,01666,partner
C03191,P3,00466,partner
C03192,P1,01667,partner
C03193,P1,01668,partner
C03194,P1,01669,partner
C03195,P2,00898,partner
C03196,P2,00899,partner
C03197,P1,01670,partner
C03198,P1,01671,partner
C03199,P1,01672,partner
C03200,P2,00900,partner
C03201,P1,01673,partner
C03202,P1,01674,partner
C03203,P1,01675,partner
C03204,P1,01676,partner
C03205,P1,01677,partner
C03206,P1,01678,partner
C03207,P3,00467,partner
C03208,P1,01679,partner
C03209,DIRECT,00163,direct
C03210,P1,01680,partner
C03211,P3,00468,partner
C03212,P1,01681,partner
C03213,P1,01682,partner
C03214,P1,01683,partner
C03215,P2,00901,partner
C03216,P1,01684,partner
C03217,P2,00902,partner
C03218,P2,00903,partner
C03219,P2,00904,partner
C03220,P1,01685,partner
C03221,P1,01686,partner
C03222,P2,00905,partner
C03223,DIRECT,00164,direct
C03224,P2,00906,partner
C03225,P1,01687,partner
C03226,P2,00907,partner
C03227,DIRECT,00165,direct
C03228,DIRECT,00166,direct
C03229,P3,00469,partner
C03230,P2,00908,partner
C03231,P3,00470,partner
C03232,P2,00909,partner
C03233,DIRECT,00167,direct
C03234,P1,01688,partner
C03235,P2,00910,partner
C03236,P1,01689,partner
C03237,P1,01690,partner
C03238,P1,01691,partner
C03239,P1,01692,partner
C03240,P2,00911,partner
C03241,P1,01693,partner
C03242,DIRECT,00168,direct
C03243,P1,01694,partner
C03244,P1,01695,partner
C03245,P1,01696,partner
C03246,P1,01697,partner
C03247,P1,01698,partner
C03248,P1,01699,partner
C03249,P1,01700,partner
C03250,P2,00912,partner
C03251,P1,01701,partner
C03252,P1,01702,partner
C03253,P1,01703,partner
C03254,P1,01704,partner
C03255,P2,00913,partner
C03256,DIRECT,00169,direct
C03257,P3,00471,partner
C03258,P3,00472,partner
C03259,P1,01705,partner
C03260,DIRECT,00170,direct
C03261,P1,01706,partner
C03262,P1,01707,partner
C03263,P1,01708,partner
C03264,P3,00473,partner
C03265,P2,00914,partner
C03266,P2,00915,partner
C03267,P1,01709,partner
C03268,P1,01710,partner
C03269,P1,01711,partner
C03270,P1,01712,partner
C03271,P1,01713,partner
C03272,P1,01714,partner
C03273,P1,01715,partner
C03274,P3,00474,partner
C03275,P1,01716,partner
C03276,P1,01717,partner
C03277,DIRECT,00171,direct
C03278,P1,01718,partner
C03279,P2,00916,partner
C03280,P2,00917,partner
C03281,P3,00475,partner
C03282,P1,01719,partner
C03283,P1,01720,partner
C03284,P2,00918,partner
C03285,P1,01721,partner
C03286,P3,00476,partner
C03287,P1,01722,partner
C03288,P2,00919,partner
C03289,P1,01723,partner
C03290,P1,01724,partner
C03291,P1,01725,partner
C03292,P1,01726,partner
C03293,P2,00920,partner
C03294,DIRECT,00172,direct
C03295,P1,01727,partner
C03296,P1,01728,partner
C03297,P1,01729,partner
C03298,P1,01730,partner
C03299,P1,01731,partner
C03300,P1,01732,partner
C03301,P1,01733,partner
C03302,P1,01734,partner
C03303,P2,00921,partner
C03304,P1,01735,partner
C03305,P1,01736,partner
C03306,P3,00477,partner
C03307,P1,01737,partner
C03308,P1,01738,partner
C03309,P1,01739,partner
C03310,P2,00922,partner
C03311,P2,00923,partner
C03312,P2,00924,partner
C03313,P1,01740,partner
C03314,P3,00478,partner
C03315,P2,00925,partner
C03316,DIRECT,00173,direct
C03317,P1,01741,partner
C03318,P3,00479,partner
C03319,P1,01742,partner
C03320,P2,00926,partner
C03321,P1,01743,partner
C03322,P1,01744,partner
C03323,P1,01745,partner
C03324,P1,01746,partner
C03325,P3,00480,partner
C03326,P1,01747,partner
C03327,P2,00927,partner
C03328,P1,01748,partner
C03329,P2,00928,partner
C03330,P1,01749,partner
C03331,DIRECT,00174,direct
C03332,P1,01750,partner
C03333,P2,00929,partner
C03334,P1,01751,partner
C03335,P3,00481,partner
C03336,P3,00482,partner
C03337,P1,01752,partner
C03338,P2,00930,partner
C03339,P3,00483,partner
C03340,P1,01753,partner
C03341,P2,00931,partner
C03342,DIRECT,00175,direct
C03343,P2,00932,partner
C03344,P1,01754,partner
C03345,P1,01755,partner
C03346,P1,01756,partner
C03347,P1,01757,partner
C03348,P2,00933,partner
C03349,P2,00934,partner
C03350,P1,01758,partner
C03351,P3,00484,partner
C03352,P1,01759,partner
C03353,DIRECT,00176,direct
C03354,P1,01760,partner
C03355,P1,01761,partner
C03356,P1,01762,partner
C03357,P3,00485,partner
C03358,DIRECT,00177,direct
C03359,P2,00935,partner
C03360,P1,01763,partner
C03361,P1,01764,partner
C03362,P1,01765,partner
C03363,P1,01766,partner
C03364,P1,01767,partner
C03365,P2,00936,partner
C03366,P2,00937,partner
C03367,P1,01768,partner
C03368,P3,00486,partner
C03369,P1,01769,partner
C03370,P1,01770,partner
C03371,P1,01771,partner
C03372,P2,00938,partner
C03373,P1,01772,partner
C03374,P2,00939,partner
C03375,P2,00940,partner
C03376,DIRECT,00178,direct
C03377,P1,01773,partner
C03378,P3,00487,partner
C03379,P1,01774,partner
C03380,P1,01775,partner
C03381,P1,01776,partner
C03382,P1,01777,partner
C03383,P1,01778,partner
C03384,P2,00941,partner
C03385,P1,01779,partner
C03386,P2,00942,partner
C03387,P1,01780,partner
C03388,P1,01781,partner
C03389,P2,00943,partner
C03390,P2,00944,partner
C03391,P3,00488,partner
C03392,P2,00945,partner
C03393,P2,00946,partner
C03394,P1,01782,partner
C03395,P2,00947,partner
C03396,P2,00948,partner
C03397,P1,01783,partner
C03398,P1,01784,partner
C03399,P1,01785,partner
C03400,P1,01786,partner
C03401,DIRECT,00179,direct
C03402,P2,00949,partner
C03403,P2,00950,partner
C03404,P1,01787,partner
C03405,P3,00489,partner
C03406,P1,01788,partner
C03407,P3,00490,partner
C03408,P1,01789,partner
C03409,P2,00951,partner
C03410,P1,01790,partner
C03411,P1,01791,partner
C03412,P3,00491,partner
C03413,P1,01792,partner
C03414,P1,01793,partner
C03415,P1,01794,partner
C03416,P2,00952,partner
C03417,P1,01795,partner
C03418,DIRECT,00180,direct
C03419,P2,00953,partner
C03420,P1,01796,partner
C03421,P1,01797,partner
C03422,P1,01798,partner
C03423,DIRECT,00181,direct
C03424,P2,00954,partner
C03425,P2,00955,partner
C03426,P3,00492,partner
C03427,P2,00956,partner
C03428,P2,00957,partner
C03429,P1,01799,partner
C03430,P1,01800,partner
C03431,P1,01801,partner
C03432,P1,01802,partner
C03433,P1,01803,partner
C03434,P2,00958,partner
C03435,P1,01804,partner
C03436,P3,00493,partner
C03437,P1,01805,partner
C03438,P1,01806,partner
C03439,P1,01807,partner
C03440,P1,01808,partner
C03441,P1,01809,partner
C03442,P1,01810,partner
C03443,P2,00959,partner
C03444,DIRECT,00182,direct
C03445,P1,01811,partner
C03446,P1,01812,partner
C03447,P1,01813,partner
C03448,P1,01814,partner
C03449,P1,01815,partner
C03450,P1,01816,partner
C03451,P3,00494,partner
C03452,P1,01817,partner
C03453,P1,01818,partner
C03454,P2,00960,partner
C03455,P2,00961,partner
C03456,P2,00962,partner
C03457,P1,01819,partner
C03458,P2,00963,partner
C03459,P2,00964,partner
C03460,P2,00965,partner
C03461,P2,00966,partner
C03462,P1,01820,partner
C03463,P1,01821,partner
C03464,P1,01822,partner
C03465,P1,01823,partner
C03466,P2,00967,partner
C03467,P1,01824,partner
C03468,P1,01825,partner
C03469,P3,00495,partner
C03470,P2,00968,partner
C03471,DIRECT,00183,direct
C03472,P2,00969,partner
C03473,P2,00970,partner
C03474,P1,01826,partner
C03475,P1,01827,partner
C03476,P2,00971,partner
C03477,P1,01828,partner
C03478,P2,00972,partner
C03479,P1,01829,partner
C03480,P1,01830,partner
C03481,P3,00496,partner
C03482,P1,01831,partner
C03483,P1,01832,partner
C03484,P1,01833,partner
C03485,P1,01834,partner
C03486,P1,01835,partner
C03487,P1,01836,partner
C03488,P2,00973,partner
C03489,P2,00974,partner
C03490,P1,01837,partner
C03491,P2,00975,partner
C03492,P2,00976,partner
C03493,P3,00497,partner
C03494,P1,01838,partner
C03495,P2,00977,partner
C03496,P1,01839,partner
C03497,P2,00978,partner
C03498,P1,01840,partner
C03499,P3,00498,partner
C03500,P2,00979,partner
C03501,DIRECT,00184,direct
C03502,P2,00980,partner
C03503,P1,01841,partner
C03504,P1,01842,partner
C03505,P1,01843,partner
C03506,P1,01844,partner
C03507,P2,00981,partner
C03508,P1,01845,partner
C03509,P2,00982,partner
C03510,P1,01846,partner
C03511,P1,01847,partner
C03512,P1,01848,partner
C03513,P1,01849,partner
C03514,P3,00499,partner
C03515,P1,01850,partner
C03516,P1,01851,partner
C03517,P2,00983,partner
C03518,P2,00984,partner
C03519,P1,01852,partner
C03520,P2,00985,partner
C03521,P1,01853,partner
C03522,P2,00986,partner
C03523,P1,01854,partner
C03524,P1,01855,partner
C03525,P2,00987,partner
C03526,P3,00500,partner
C03527,P1,01856,partner
C03528,P1,01857,partner
C03529,P1,01858,partner
C03530,P2,00988,partner
C03531,P1,01859,partner
C03532,P2,00989,partner
C03533,P3,00501,partner
C03534,P1,01860,partner
C03535,P1,01861,partner
C03536,P2,00990,partner
C03537,P1,01862,partner
C03538,P1,01863,partner
C03539,P3,00502,partner
C03540,P2,00991,partner
C03541,P2,00992,partner
C03542,P3,00503,partner
C03543,P1,01864,partner
C03544,P1,01865,partner
C03545,P1,01866,partner
C03546,P1,01867,partner
C03547,P1,01868,partner
C03548,P2,00993,partner
C03549,P1,01869,partner
C03550,P2,00994,partner
C03551,P1,01870,partner
C03552,P2,00995,partner
C03553,P2,00996,partner
C03554,P2,00997,partner
C03555,P2,00998,partner
C03556,P2,00999,partner
C03557,P2,01000,partner
C03558,P1,01871,partner
C03559,P1,01872,partner
C03560,P1,01873,partner
C03561,P1,01874,partner
C03562,DIRECT,00185,direct
C03563,P1,01875,partner
C03564,P1,01876,partner
C03565,P1,01877,partner
C03566,P2,01001,partner
C03567,P2,01002,partner
C03568,P3,00504,partner
C03569,P1,01878,partner
C03570,P1,01879,partner
C03571,P1,01880,partner
C03572,P2,01003,partner
C03573,P2,01004,partner
C03574,P2,01005,partner
C03575,DIRECT,00186,direct
C03576,P2,01006,partner
C03577,P3,00505,partner
C03578,P1,01881,partner
C03579,P2,01007,partner
C03580,P1,01882,partner
C03581,P1,01883,partner
C03582,P1,01884,partner
C03583,P2,01008,partner
C03584,P2,01009,partner
C03585,P2,01010,partner
C03586,P2,01011,partner
C03587,P1,01885,partner
C03588,P2,01012,partner
C03589,P1,01886,partner
C03590,P2,01013,partner
C03591,P3,00506,partner
C03592,P3,00507,partner
C03593,P1,01887,partner
C03594,P1,01888,partner
C03595,P1,01889,partner
C03596,P1,01890,partner
C03597,P3,00508,partner
C03598,P1,01891,partner
C03599,P1,01892,partner
C03600,P1,01893,partner
C03601,P1,01894,partner
C03602,P1,01895,partner
C03603,P1,01896,partner
C03604,P1,01897,partner
C03605,P2,01014,partner
C03606,P1,01898,partner
C03607,P2,01015,partner
C03608,P2,01016,partner
C03609,P1,01899,partner
C03610,P3,00509,partner
C03611,P1,01900,partner
C03612,P1,01901,partner
C03613,P1,01902,partner
C03614,P3,00510,partner
C03615,P1,01903,partner
C03616,P1,01904,partner
C03617,P2,01017,partner
C03618,P1,01905,partner
C03619,P3,00511,partner
C03620,P1,01906,partner
C03621,P1,01907,partner
C03622,DIRECT,00187,direct
C03623,P1,01908,partner
C03624,P1,01909,partner
C03625,DIRECT,00188,direct
C03626,P3,00512,partner
C03627,P2,01018,partner
C03628,P1,01910,partner
C03629,P3,00513,partner
C03630,P1,01911,partner
C03631,P3,00514,partner
C03632,P1,01912,partner
C03633,P1,01913,partner
C03634,P2,01019,partner
C03635,P1,01914,partner
C03636,P2,01020,partner
C03637,P1,01915,partner
C03638,P1,01916,partner
C03639,P3,00515,partner
C03640,P1,01917,partner
C03641,P3,00516,partner
C03642,P1,01918,partner
C03643,P2,01021,partner
C03644,P2,01022,partner
C03645,P2,01023,partner
C03646,P1,01919,partner
C03647,P1,01920,partner
C03648,P3,00517,partner
C03649,P2,01024,partner
C03650,P1,01921,partner
C03651,P1,01922,partner
C03652,P3,00518,partner
C03653,P3,00519,partner
C03654,P1,01923,partner
C03655,P1,01924,partner
C03656,P3,00520,partner
C03657,P1,01925,partner
C03658,P1,01926,partner
C03659,P1,01927,partner
C03660,P1,01928,partner
C03661,P2,01025,partner
C03662,P2,01026,partner
C03663,P2,01027,partner
C03664,P3,00521,partner
C03665,P1,01929,partner
C03666,P3,00522,partner
C03667,P1,01930,partner
C03668,P2,01028,partner
C03669,P3,00523,partner
C03670,P1,01931,partner
C03671,P1,01932,partner
C03672,P1,01933,partner
C03673,P3,00524,partner
C03674,DIRECT,00189,direct
C03675,P3,00525,partner
C03676,P1,01934,partner
C03677,P2,01029,partner
C03678,P1,01935,partner
C03679,P2,01030,partner
C03680,P2,01031,partner
C03681,P1,01936,partner
C03682,P1,01937,partner
C03683,P2,01032,partner
C03684,DIRECT,00190,direct
C03685,P2,01033,partner
C03686,DIRECT,00191,direct
C03687,P3,00526,partner
C03688,P1,01938,partner
C03689,P1,01939,partner
C03690,P1,01940,partner
C03691,P1,01941,partner
C03692,P1,01942,partner
C03693,DIRECT,00192,direct
C03694,P2,01034,partner
C03695,DIRECT,00193,direct
C03696,DIRECT,00194,direct
C03697,P2,01035,partner
C03698,P2,01036,partner
C03699,P1,01943,partner
C03700,P1,01944,partner
C03701,P2,01037,partner
C03702,P2,01038,partner
C03703,P1,01945,partner
C03704,P1,01946,partner
C03705,P1,01947,partner
C03706,P1,01948,partner
C03707,P3,00527,partner
C03708,P2,01039,partner
C03709,P1,01949,partner
C03710,P1,01950,partner
C03711,P1,01951,partner
C03712,P3,00528,partner
C03713,P2,01040,partner
C03714,P1,01952,partner
C03715,P2,01041,partner
C03716,P3,00529,partner
C03717,P2,01042,partner
C03718,P2,01043,partner
C03719,P2,01044,partner
C03720,P1,01953,partner
C03721,P3,00530,partner
C03722,P2,01045,partner
C03723,P2,01046,partner
C03724,P2,01047,partner
C03725,P2,01048,partner
C03726,P1,01954,partner
C03727,P1,01955,partner
C03728,P3,00531,partner
C03729,P2,01049,partner
C03730,P1,01956,partner
C03731,P1,01957,partner
C03732,P1,01958,partner
C03733,P2,01050,partner
C03734,P1,01959,partner
C03735,P2,01051,partner
C03736,P3,00532,partner
C03737,P1,01960,partner
C03738,P1,01961,partner
C03739,P1,01962,partner
C03740,P2,01052,partner
C03741,P2,01053,partner
C03742,P2,01054,partner
C03743,P1,01963,partner
C03744,P2,01055,partner
C03745,P1,01964,partner
C03746,P3,00533,partner
C03747,P1,01965,partner
C03748,P1,01966,partner
C03749,P1,01967,partner
C03750,P1,01968,partner
C03751,P1,01969,partner
C03752,P3,00534,partner
C03753,P1,01970,partner
C03754,P2,01056,partner
C03755,P1,01971,partner
C03756,P2,01057,partner
C03757,P2,01058,partner
C03758,P1,01972,partner
C03759,P2,01059,partner
C03760,P2,01060,partner
C03761,P1,01973,partner
C03762,P1,01974,partner
C03763,P2,01061,partner
C03764,P1,01975,partner
C03765,P2,01062,partner
C03766,P1,01976,partner
C03767,P2,01063,partner
C03768,DIRECT,00195,direct
C03769,P1,01977,partner
C03770,P3,00535,partner
C03771,P1,01978,partner
C03772,P1,01979,partner
C03773,P3,00536,partner
C03774,P1,01980,partner
C03775,P3,00537,partner
C03776,P1,01981,partner
C03777,P3,00538,partner
C03778,P3,00539,partner
C03779,P3,00540,partner
C03780,P2,01064,partner
C03781,P1,01982,partner
C03782,P1,01983,partner
C03783,P3,00541,partner
C03784,P1,01984,partner
C03785,P1,01985,partner
C03786,P3,00542,partner
C03787,P3,00543,partner
C03788,P2,01065,partner
C03789,P1,01986,partner
C03790,P1,01987,partner
C03791,P2,01066,partner
C03792,P3,00544,partner
C03793,P1,01988,partner
C03794,P1,01989,partner
C03795,P2,01067,partner
C03796,P1,01990,partner
C03797,P1,01991,partner
C03798,P1,01992,partner
C03799,P1,01993,partner
C03800,P2,01068,partner
C03801,P2,01069,partner
C03802,P2,01070,partner
C03803,DIRECT,00196,direct
C03804,P2,01071,partner
C03805,P1,01994,partner
C03806,P1,01995,partner
C03807,P1,01996,partner
C03808,P1,01997,partner
C03809,P2,01072,partner
C03810,P1,01998,partner
C03811,P1,01999,partner
C03812,P1,02000,partner
C03813,P1,02001,partner
C03814,P1,02002,partner
C03815,P1,02003,partner
C03816,P1,02004,partner
C03817,P3,00545,partner
C03818,P3,00546,partner
C03819,P1,02005,partner
C03820,P2,01073,partner
C03821,P1,02006,partner
C03822,P1,02007,partner
C03823,P1,02008,partner
C03824,P2,01074,partner
C03825,P2,01075,partner
C03826,P3,00547,partner
C03827,P2,01076,partner
C03828,P1,02009,partner
C03829,P1,02010,partner
C03830,P2,01077,partner
C03831,P1,02011,partner
C03832,P2,01078,partner
C03833,P3,00548,partner
C03834,P1,02012,partner
C03835,P2,01079,partner
C03836,P1,02013,partner
C03837,P1,02014,partner
C03838,P2,01080,partner
C03839,P1,02015,partner
C03840,P1,02016,partner
C03841,P3,00549,partner
C03842,P3,00550,partner
C03843,P3,00551,partner
C03844,P1,02017,partner
C03845,P3,00552,partner
C03846,P2,01081,partner
C03847,P1,02018,partner
C03848,P1,02019,partner
C03849,P1,02020,partner
C03850,P2,01082,partner
C03851,P1,02021,partner
C03852,P1,02022,partner
C03853,P2,01083,partner
C03854,P2,01084,partner
C03855,P1,02023,partner
C03856,P3,00553,partner
C03857,P1,02024,partner
C03858,P3,00554,partner
C03859,P2,01085,partner
C03860,P1,02025,partner
C03861,P1,02026,partner
C03862,P2,01086,partner
C03863,DIRECT,00197,direct
C03864,P1,02027,partner
C03865,P2,01087,partner
C03866,P2,01088,partner
C03867,P2,01089,partner
C03868,P1,02028,partner
C03869,P2,01090,partner
C03870,P2,01091,partner
C03871,P2,01092,partner
C03872,P1,02029,partner
C03873,P2,01093,partner
C03874,P2,01094,partner
C03875,P1,02030,partner
C03876,P1,02031,partner
C03877,P1,02032,partner
C03878,P1,02033,partner
C03879,P2,01095,partner
C03880,P1,02034,partner
C03881,P1,02035,partner
C03882,P1,02036,partner
C03883,P1,02037,partner
C03884,P1,02038,partner
C03885,P2,01096,partner
C03886,P1,02039,partner
C03887,P1,02040,partner
C03888,P2,01097,partner
C03889,P1,02041,partner
C03890,P1,02042,partner
C03891,P1,02043,partner
C03892,P2,01098,partner
C03893,P3,00555,partner
C03894,P2,01099,partner
C03895,P2,01100,partner
C03896,P2,01101,partner
C03897,P3,00556,partner
C03898,P1,02044,partner
C03899,P3,00557,partner
C03900,P1,02045,partner
C03901,P1,02046,partner
C03902,P1,02047,partner
C03903,P2,01102,partner
C03904,P2,01103,partner
C03905,P2,01104,partner
C03906,P1,02048,partner
C03907,P3,00558,partner
C03908,P2,01105,partner
C03909,P1,02049,partner
C03910,P2,01106,partner
C03911,P3,00559,partner
C03912,P1,02050,partner
C03913,P2,01107,partner
C03914,P2,01108,partner
C03915,P1,02051,partner
C03916,P2,01109,partner
C03917,P2,01110,partner
C03918,P2,01111,partner
C03919,P2,01112,partner
C03920,P2,01113,partner
C03921,P1,02052,partner
C03922,P1,02053,partner
C03923,P3,00560,partner
C03924,P2,01114,partner
C03925,P1,02054,partner
C03926,P2,01115,partner
C03927,P1,02055,partner
C03928,P1,02056,partner
C03929,P2,01116,partner
C03930,P2,01117,partner
C03931,P1,02057,partner
C03932,P1,02058,partner
C03933,P1,02059,partner
C03934,P2,01118,partner
C03935,P2,01119,partner
C03936,P1,02060,partner
C03937,P2,01120,partner
C03938,P1,02061,partner
C03939,P2,01121,partner
C03940,P3,00561,partner
C03941,P3,00562,partner
C03942,P2,01122,partner
C03943,P1,02062,partner
C03944,P1,02063,partner
C03945,P1,02064,partner
C03946,P2,01123,partner
C03947,P3,00563,partner
C03948,P1,02065,partner
C03949,DIRECT,00198,direct
C03950,P3,00564,partner
C03951,P1,02066,partner
C03952,P1,02067,partner
C03953,P2,01124,partner
C03954,P3,00565,partner
C03955,P2,01125,partner
C03956,P2,01126,partner
C03957,P1,02068,partner
C03958,DIRECT,00199,direct
C03959,P1,02069,partner
C03960,P1,02070,partner
C03961,P1,02071,partner
C03962,P2,01127,partner
C03963,P2,01128,partner
C03964,P2,01129,partner
C03965,P2,01130,partner
C03966,P2,01131,partner
C03967,P2,01132,partner
C03968,P1,02072,partner
C03969,P1,02073,partner
C03970,DIRECT,00200,direct
C03971,P3,00566,partner
C03972,P2,01133,partner
C03973,P2,01134,partner
C03974,P2,01135,partner
C03975,P1,02074,partner
C03976,P1,02075,partner
C03977,P1,02076,partner
C03978,P1,02077,partner
C03979,P1,02078,partner
C03980,P2,01136,partner
C03981,P1,02079,partner
C03982,P2,01137,partner
C03983,P2,01138,partner
C03984,P1,02080,partner
C03985,P1,02081,partner
C03986,P1,02082,partner
C03987,P1,02083,partner
C03988,P1,02084,partner
C03989,P3,00567,partner
C03990,P1,02085,partner
C03991,P1,02086,partner
C03992,P3,00568,partner
C03993,P2,01139,partner
C03994,P1,02087,partner
C03995,P3,00569,partner
C03996,P1,02088,partner
C03997,P1,02089,partner
C03998,P1,02090,partner
C03999,P2,01140,partner
C04000,P3,00570,partner
