transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source,accepted,rejection_reason
5758,2026-03-04,S02474,NEW,8,monthly,partner_api_order,true,
5759,2026-03-04,S02675,NEW,8,annual,partner_api_order,true,
5760,2026-03-04,S00221,CANCEL,0,,partner_api_order,true,
5761,2026-03-04,S00939,ADD,9,,partner_api_order,true,
5762,2026-03-04,S02673,ADD,19,,partner_api_order,true,
5763,2026-03-04,S03037,CANCEL,0,,partner_api_order,true,
5764,2026-03-04,S03510,ADD,98,,partner_api_order,true,
5765,2026-03-05,S00053,NEW,16,monthly,partner_api_order,true,
5766,2026-03-05,S00164,NEW,18,monthly,partner_api_order,true,
5767,2026-03-05,S00422,NEW,17,annual,partner_api_order,true,
5768,2026-03-05,S00917,NEW,13,annual,partner_api_order,true,
5769,2026-03-05,S01119,NEW,2,monthly,partner_api_order,true,
5770,2026-03-05,S01398,NEW,4,monthly,partner_api_order,true,
5771,2026-03-05,S02154,NEW,24,monthly,partner_api_order,true,
5772,2026-03-05,S02192,NEW,6,annual,partner_api_order,true,
5773,2026-03-05,S03499,NEW,735,annual,contract_record,true,
5774,2026-03-05,S02256,REDUCE,1,,partner_api_order,true,
5775,2026-03-05,S03854,ADD,3,,partner_api_order,true,
5776,2026-03-05,S04015,ADD,9,,partner_api_order,true,
5777,2026-03-06,S00222,NEW,8,annual,partner_api_order,true,
5778,2026-03-06,S00930,NEW,22,annual,partner_api_order,true,
5779,2026-03-06,S01621,NEW,17,annual,partner_api_order,true,
5780,2026-03-06,S01945,NEW,5,annual,partner_api_order,true,
5781,2026-03-06,S02078,NEW,124,annual,contract_record,true,
5782,2026-03-06,S03198,NEW,14,monthly,partner_api_order,true,
5783,2026-03-06,S03355,NEW,16,monthly,partner_api_order,true,
5784,2026-03-06,S03723,NEW,10,monthly,partner_api_order,true,
5785,2026-03-06,S04161,NEW,6,annual,partner_api_order,true,
5786,2026-03-06,S00164,REDUCE,10,,partner_api_order,true,
5787,2026-03-06,S00839,REDUCE,2,,partner_api_order,true,
5788,2026-03-06,S01082,ADD,63,,partner_api_order,true,
5789,2026-03-06,S01422,ADD,8,,partner_api_order,true,
5790,2026-03-06,S02152,CANCEL,0,,partner_api_order,true,
5791,2026-03-06,S03185,REDUCE,4,,partner_api_order,true,
5792,2026-03-06,S03572,ADD,8,,partner_api_order,true,
5793,2026-03-06,S03888,REDUCE,3,,partner_api_order,true,
5794,2026-03-07,S00753,NEW,7,annual,partner_api_order,true,
5795,2026-03-07,S00846,NEW,4,annual,partner_api_order,true,
5796,2026-03-07,S01038,NEW,12,annual,partner_api_order,true,
5797,2026-03-07,S02524,NEW,4,monthly,partner_api_order,true,
5798,2026-03-07,S02598,NEW,7,annual,partner_api_order,true,
5799,2026-03-07,S02659,NEW,2,monthly,partner_api_order,true,
5800,2026-03-07,S02904,NEW,27,annual,partner_api_order,true,
5801,2026-03-07,S02933,NEW,11,annual,partner_api_order,true,
5802,2026-03-07,S03650,NEW,33,annual,partner_api_order,true,
5803,2026-03-07,S04377,NEW,3,annual,partner_api_order,true,
5804,2026-03-07,S01517,REDUCE,3,,partner_api_order,true,
5805,2026-03-07,S02027,REDUCE,6,,partner_api_order,true,
5806,2026-03-07,S02327,REDUCE,3,,partner_api_order,true,
5807,2026-03-07,S02827,ADD,52,,partner_api_order,true,
5808,2026-03-08,S01708,NEW,6,annual,partner_api_order,true,
5809,2026-03-08,S01719,NEW,55,monthly,partner_api_order,true,
5810,2026-03-08,S02232,NEW,14,monthly,partner_api_order,true,
5811,2026-03-08,S03127,NEW,15,annual,partner_api_order,true,
5812,2026-03-08,S00151,CANCEL,0,,partner_api_order,true,
5813,2026-03-08,S00467,ADD,10,,partner_api_order,true,
5814,2026-03-08,S01123,ADD,10,,partner_api_order,true,
5815,2026-03-08,S01384,ADD,12,,partner_api_order,true,
5816,2026-03-08,S90363,ADD,11,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
5817,2026-03-08,S02712,ADD,9,,partner_api_order,true,
5818,2026-03-08,S02723,REDUCE,1,,partner_api_order,true,
5819,2026-03-08,S03495,ADD,5,,partner_api_order,true,
5820,2026-03-08,S03826,REDUCE,12,,partner_api_order,true,
5821,2026-03-08,S03838,ADD,4,,partner_api_order,true,
5822,2026-03-09,S00136,NEW,4,annual,partner_api_order,true,
5823,2026-03-09,S00256,NEW,8,annual,partner_api_order,true,
5824,2026-03-09,S00546,NEW,8,monthly,partner_api_order,true,
5825,2026-03-09,S00656,NEW,56,monthly,partner_api_order,true,
5826,2026-03-09,S01381,NEW,10,monthly,partner_api_order,true,
5827,2026-03-09,S01414,NEW,6,annual,partner_api_order,true,
5828,2026-03-09,S01417,NEW,9,monthly,partner_api_order,true,
5829,2026-03-09,S01767,NEW,4,monthly,partner_api_order,true,
5830,2026-03-09,S02049,NEW,2,annual,partner_api_order,true,
5831,2026-03-09,S02282,NEW,16,annual,partner_api_order,true,
5832,2026-03-09,S03001,NEW,3,annual,partner_api_order,true,
5833,2026-03-09,S03155,NEW,4,annual,partner_api_order,true,
5834,2026-03-09,S03465,NEW,5,annual,partner_api_order,true,
5835,2026-03-09,S00037,REDUCE,9,,partner_api_order,true,
5836,2026-03-09,S01364,ADD,30,,partner_api_order,true,
5837,2026-03-09,S02744,ADD,91,,partner_api_order,true,
5838,2026-03-09,S02860,ADD,4,,partner_api_order,true,
5839,2026-03-09,S03068,ADD,9,,partner_api_order,true,
5840,2026-03-09,S03119,ADD,17,,partner_api_order,true,
5841,2026-03-09,S04205,REDUCE,10,,partner_api_order,true,
5842,2026-03-10,S00466,NEW,17,annual,partner_api_order,true,
5843,2026-03-10,S00537,NEW,10,annual,partner_api_order,true,
5844,2026-03-10,S00605,NEW,14,annual,partner_api_order,true,
5845,2026-03-10,S01718,NEW,7,annual,partner_api_order,true,
5846,2026-03-10,S01802,NEW,4,monthly,partner_api_order,true,
5847,2026-03-10,S04055,NEW,137,annual,contract_record,true,
5848,2026-03-10,S04307,NEW,8,monthly,partner_api_order,true,
5849,2026-03-10,S04334,NEW,2,annual,partner_api_order,true,
5850,2026-03-10,S01284,ADD,3,,partner_api_order,true,
5851,2026-03-10,S03497,ADD,8,,partner_api_order,true,
5852,2026-03-10,S03641,CANCEL,0,,partner_api_order,true,
5853,2026-03-10,S03832,ADD,16,,partner_api_order,true,
5854,2026-03-11,S00579,NEW,3,annual,partner_api_order,true,
5855,2026-03-11,S01443,NEW,1,annual,partner_api_order,true,
5856,2026-03-11,S02336,NEW,1,monthly,partner_api_order,true,
5857,2026-03-11,S02677,NEW,19,monthly,partner_api_order,true,
5858,2026-03-11,S00073,CANCEL,0,,partner_api_order,true,
5859,2026-03-11,S00271,REDUCE,14,,partner_api_order,true,
5860,2026-03-11,S00525,ADD,17,,partner_api_order,true,
5861,2026-03-11,S02075,ADD,15,,partner_api_order,true,
5862,2026-03-11,S90656,ADD,11,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
5863,2026-03-11,S03792,ADD,7,,partner_api_order,true,
5864,2026-03-11,S04349,CANCEL,0,,partner_api_order,true,
5865,2026-03-12,S01012,NEW,14,annual,partner_api_order,true,
5866,2026-03-12,S01189,NEW,4,monthly,partner_api_order,true,
5867,2026-03-12,S02197,NEW,5,annual,partner_api_order,true,
5868,2026-03-12,S00766,CANCEL,0,,partner_api_order,true,
5869,2026-03-12,S00816,ADD,4,,partner_api_order,true,
5870,2026-03-12,S01573,REDUCE,1,,partner_api_order,true,
5871,2026-03-12,S01667,ADD,131,,contract_record,true,
5872,2026-03-12,S02267,REDUCE,3,,partner_api_order,true,
5873,2026-03-12,S03163,ADD,41,,partner_api_order,true,
5874,2026-03-12,S03983,REDUCE,17,,partner_api_order,true,
5875,2026-03-13,S00319,NEW,4,annual,partner_api_order,true,
5876,2026-03-13,S00843,NEW,9,monthly,partner_api_order,true,
5877,2026-03-13,S01195,NEW,12,annual,partner_api_order,true,
5878,2026-03-13,S01326,NEW,11,annual,partner_api_order,true,
5879,2026-03-13,S01615,NEW,7,monthly,partner_api_order,true,
5880,2026-03-13,S02139,NEW,12,annual,partner_api_order,true,
5881,2026-03-13,S03104,NEW,2,monthly,partner_api_order,true,
5882,2026-03-13,S03407,NEW,8,monthly,partner_api_order,true,
5883,2026-03-13,S03868,NEW,8,annual,partner_api_order,true,
5884,2026-03-13,S04004,NEW,2,monthly,partner_api_order,true,
5885,2026-03-13,S04302,NEW,15,monthly,partner_api_order,true,
5886,2026-03-13,S00060,ADD,4,,partner_api_order,true,
5887,2026-03-13,S00502,ADD,19,,partner_api_order,true,
5888,2026-03-13,S00869,CANCEL,0,,partner_api_order,true,
5889,2026-03-13,S01745,ADD,34,,partner_api_order,true,
5890,2026-03-13,S02581,CANCEL,0,,partner_api_order,true,
5891,2026-03-13,S03846,ADD,107,,partner_api_order,true,
5892,2026-03-14,S02303,NEW,4,annual,partner_api_order,true,
5893,2026-03-14,S04381,NEW,31,annual,partner_api_order,true,
5894,2026-03-14,S00162,CANCEL,0,,partner_api_order,true,
5895,2026-03-14,S00355,NEW,28,annual,partner_api_order,false,DUPLICATE_NEW
5896,2026-03-14,S00411,ADD,862,,contract_record,true,
5897,2026-03-14,S00538,ADD,16,,partner_api_order,true,
5898,2026-03-14,S01266,ADD,24,,partner_api_order,true,
5899,2026-03-14,S02124,ADD,42,,partner_api_order,true,
5900,2026-03-14,S02245,REDUCE,5,,partner_api_order,true,
5901,2026-03-14,S03597,ADD,558,,contract_record,true,
5902,2026-03-14,S03680,ADD,16,,partner_api_order,true,
5903,2026-03-14,S04106,ADD,4,,partner_api_order,false,NOOP_QUANTITY
5904,2026-03-15,S00085,NEW,12,monthly,partner_api_order,true,
5905,2026-03-15,S00586,NEW,4,monthly,partner_api_order,true,
5906,2026-03-15,S01815,NEW,18,monthly,partner_api_order,true,
5907,2026-03-15,S02150,NEW,5,annual,partner_api_order,true,
5908,2026-03-15,S02499,NEW,3,monthly,partner_api_order,true,
5909,2026-03-15,S01033,ADD,9,,partner_api_order,true,
5910,2026-03-15,S01176,ADD,10,,partner_api_order,true,
5911,2026-03-15,S02113,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
5912,2026-03-15,S02220,ADD,6,,partner_api_order,true,
5913,2026-03-15,S02464,ADD,3,,partner_api_order,true,
5914,2026-03-15,S02662,REDUCE,111,,contract_record,true,
5915,2026-03-15,S03361,REDUCE,8,,partner_api_order,true,
5916,2026-03-15,S04127,ADD,29,,partner_api_order,true,
5917,2026-03-15,S04251,CANCEL,0,,partner_api_order,true,
5918,2026-03-16,S00096,NEW,20,annual,partner_api_order,true,
5919,2026-03-16,S00497,NEW,1,monthly,partner_api_order,true,
5920,2026-03-16,S00507,NEW,8,annual,partner_api_order,true,
5921,2026-03-16,S01626,NEW,16,monthly,partner_api_order,true,
5922,2026-03-16,S01761,NEW,10,monthly,partner_api_order,true,
5923,2026-03-16,S02205,NEW,11,monthly,partner_api_order,true,
5924,2026-03-16,S02462,NEW,10,monthly,partner_api_order,true,
5925,2026-03-16,S02824,NEW,3,monthly,partner_api_order,true,
5926,2026-03-16,S03365,NEW,20,monthly,partner_api_order,true,
5927,2026-03-16,S04130,NEW,3,monthly,partner_api_order,true,
5928,2026-03-16,S00430,ADD,17,,partner_api_order,true,
5929,2026-03-16,S02162,ADD,11,,partner_api_order,true,
5930,2026-03-16,S02169,REDUCE,4,,partner_api_order,true,
5931,2026-03-16,S02362,ADD,1017,,contract_record,true,
5932,2026-03-16,S02739,ADD,5,,partner_api_order,true,
5933,2026-03-16,S03560,ADD,16,,partner_api_order,true,
5934,2026-03-16,S03839,REDUCE,6,,partner_api_order,true,
5935,2026-03-17,S00029,NEW,13,annual,partner_api_order,true,
5936,2026-03-17,S00118,NEW,12,monthly,partner_api_order,true,
5937,2026-03-17,S01470,NEW,42,annual,partner_api_order,true,
5938,2026-03-17,S01642,NEW,12,annual,partner_api_order,true,
5939,2026-03-17,S03289,NEW,10,annual,partner_api_order,true,
5940,2026-03-17,S04052,NEW,341,annual,contract_record,true,
5941,2026-03-17,S04308,NEW,3,annual,partner_api_order,true,
5942,2026-03-17,S00203,REDUCE,3,,partner_api_order,true,
5943,2026-03-17,S90682,REDUCE,6,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
5944,2026-03-17,S02145,REDUCE,15,,partner_api_order,true,
5945,2026-03-17,S02831,REDUCE,7,,partner_api_order,true,
5946,2026-03-17,S03098,CANCEL,0,,partner_api_order,true,
5947,2026-03-17,S03281,ADD,32,,partner_api_order,true,
5948,2026-03-17,S03697,REDUCE,1,,partner_api_order,true,
5949,2026-03-17,S04004,REDUCE,1,,partner_api_order,true,
5950,2026-03-17,S04304,ADD,26,,partner_api_order,true,
5951,2026-03-18,S00755,NEW,4,monthly,partner_api_order,true,
5952,2026-03-18,S01202,NEW,8,annual,partner_api_order,true,
5953,2026-03-18,S03255,NEW,18,annual,partner_api_order,true,
5954,2026-03-18,S00612,REDUCE,4,,partner_api_order,true,
5955,2026-03-18,S00933,REDUCE,11,,partner_api_order,true,
5956,2026-03-18,S01443,ADD,2,,partner_api_order,true,
5957,2026-03-18,S01490,ADD,11,,partner_api_order,true,
5958,2026-03-18,S02372,ADD,13,,partner_api_order,true,
5959,2026-03-18,S02421,ADD,11,,partner_api_order,true,
5960,2026-03-18,S02604,ADD,6,,partner_api_order,true,
5961,2026-03-18,S02691,CANCEL,0,,partner_api_order,true,
5962,2026-03-18,S03670,REDUCE,1,,partner_api_order,true,
5963,2026-03-18,S04361,REDUCE,1,,partner_api_order,true,
5964,2026-03-19,S00746,NEW,12,annual,partner_api_order,true,
5965,2026-03-19,S00817,NEW,15,monthly,partner_api_order,true,
5966,2026-03-19,S01458,NEW,6,monthly,partner_api_order,true,
5967,2026-03-19,S02101,NEW,3,annual,partner_api_order,true,
5968,2026-03-19,S02425,NEW,64,annual,contract_record,true,
5969,2026-03-19,S02985,NEW,7,annual,partner_api_order,true,
5970,2026-03-19,S04313,NEW,37,annual,partner_api_order,true,
5971,2026-03-19,S00299,ADD,5,,partner_api_order,true,
5972,2026-03-19,S00767,ADD,39,,partner_api_order,true,
5973,2026-03-19,S01685,ADD,33,,partner_api_order,true,
5974,2026-03-19,S01912,ADD,7,,partner_api_order,true,
5975,2026-03-19,S02104,ADD,23,,partner_api_order,true,
5976,2026-03-19,S03034,ADD,9,,partner_api_order,true,
5977,2026-03-20,S00379,NEW,3,monthly,partner_api_order,true,
5978,2026-03-20,S01161,NEW,20,monthly,partner_api_order,true,
5979,2026-03-20,S01799,NEW,23,annual,partner_api_order,true,
5980,2026-03-20,S01899,NEW,12,annual,partner_api_order,true,
5981,2026-03-20,S02262,NEW,13,annual,partner_api_order,true,
5982,2026-03-20,S02795,NEW,298,annual,contract_record,true,
5983,2026-03-20,S02895,NEW,6,monthly,partner_api_order,true,
5984,2026-03-20,S01582,REDUCE,2,,partner_api_order,true,
5985,2026-03-20,S01890,REDUCE,4,,partner_api_order,true,
5986,2026-03-20,S01948,ADD,26,,partner_api_order,true,
5987,2026-03-20,S03155,CANCEL,0,,partner_api_order,true,
5988,2026-03-20,S03299,REDUCE,26,,partner_api_order,true,
5989,2026-03-20,S04080,REDUCE,3,,partner_api_order,true,
5990,2026-03-21,S00435,NEW,11,monthly,partner_api_order,true,
5991,2026-03-21,S01658,NEW,13,annual,partner_api_order,true,
5992,2026-03-21,S01863,NEW,6,annual,partner_api_order,true,
5993,2026-03-21,S02879,NEW,21,annual,partner_api_order,true,
5994,2026-03-21,S03464,NEW,34,monthly,partner_api_order,true,
5995,2026-03-21,S04031,NEW,28,annual,partner_api_order,true,
5996,2026-03-21,S04295,NEW,3,annual,partner_api_order,true,
5997,2026-03-21,S00960,NEW,122,annual,contract_record,false,DUPLICATE_NEW
5998,2026-03-21,S01330,REDUCE,9,,partner_api_order,true,
5999,2026-03-21,S01337,ADD,9,,partner_api_order,true,
6000,2026-03-21,S01896,ADD,22,,partner_api_order,true,
6001,2026-03-21,S02769,REDUCE,14,,partner_api_order,true,
6002,2026-03-21,S03205,ADD,4,,partner_api_order,true,
6003,2026-03-21,S03214,ADD,2,,partner_api_order,false,NOOP_QUANTITY
6004,2026-03-22,S00003,NEW,5,annual,partner_api_order,true,
6005,2026-03-22,S00353,NEW,4,annual,partner_api_order,true,
6006,2026-03-22,S00409,NEW,2,annual,partner_api_order,true,
6007,2026-03-22,S02159,NEW,17,monthly,partner_api_order,true,
6008,2026-03-22,S03019,NEW,2,annual,partner_api_order,true,
6009,2026-03-22,S03930,NEW,9,annual,partner_api_order,true,
6010,2026-03-22,S00746,REDUCE,7,,partner_api_order,true,
6011,2026-03-22,S00926,ADD,25,,partner_api_order,true,
6012,2026-03-22,S01878,ADD,11,,partner_api_order,true,
6013,2026-03-22,S02073,REDUCE,3,,partner_api_order,true,
6014,2026-03-22,S02523,ADD,26,,partner_api_order,true,
6015,2026-03-22,S02690,CANCEL,0,,partner_api_order,true,
6016,2026-03-22,S02881,CANCEL,0,,partner_api_order,true,
6017,2026-03-22,S03204,ADD,90,,contract_record,true,
6018,2026-03-22,S03837,ADD,14,,partner_api_order,true,
6019,2026-03-23,S00445,NEW,7,annual,partner_api_order,true,
6020,2026-03-23,S01617,NEW,8,annual,partner_api_order,true,
6021,2026-03-23,S03494,NEW,3,annual,partner_api_order,true,
6022,2026-03-23,S03679,NEW,10,monthly,partner_api_order,true,
6023,2026-03-23,S90217,REDUCE,2,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
6024,2026-03-23,S01174,REDUCE,6,,partner_api_order,true,
6025,2026-03-23,S01194,ADD,11,,partner_api_order,true,
6026,2026-03-23,S01448,REDUCE,5,,partner_api_order,true,
6027,2026-03-23,S02478,REDUCE,6,,partner_api_order,true,
6028,2026-03-23,S02594,CANCEL,0,,partner_api_order,true,
6029,2026-03-23,S04383,REDUCE,6,,partner_api_order,true,
6030,2026-03-24,S00100,NEW,18,annual,partner_api_order,true,
6031,2026-03-24,S00145,NEW,11,monthly,partner_api_order,true,
6032,2026-03-24,S00235,NEW,628,monthly,contract_record,true,
6033,2026-03-24,S01213,NEW,6,annual,partner_api_order,true,
6034,2026-03-24,S01598,NEW,5,annual,partner_api_order,true,
6035,2026-03-24,S01871,NEW,160,monthly,contract_record,true,
6036,2026-03-24,S02225,NEW,4,monthly,partner_api_order,true,
6037,2026-03-24,S02242,NEW,64,annual,partner_api_order,true,
6038,2026-03-24,S03774,NEW,20,annual,partner_api_order,true,
6039,2026-03-24,S00567,REDUCE,1,,partner_api_order,true,
6040,2026-03-24,S01404,ADD,152,,partner_api_order,true,
6041,2026-03-24,S03171,ADD,3,,partner_api_order,true,
6042,2026-03-24,S03344,CANCEL,0,,partner_api_order,true,
6043,2026-03-25,S01339,NEW,4,annual,partner_api_order,true,
6044,2026-03-25,S02433,NEW,2,monthly,partner_api_order,true,
6045,2026-03-25,S02461,NEW,12,annual,partner_api_order,true,
6046,2026-03-25,S02646,NEW,193,annual,contract_record,true,
6047,2026-03-25,S03178,NEW,4,annual,partner_api_order,true,
6048,2026-03-25,S04260,NEW,4,monthly,partner_api_order,true,
6049,2026-03-25,S01403,REDUCE,11,,partner_api_order,true,
6050,2026-03-25,S01509,ADD,44,,partner_api_order,true,
6051,2026-03-25,S03944,CANCEL,0,,partner_api_order,true,
6052,2026-03-26,S00940,NEW,4,monthly,partner_api_order,true,
6053,2026-03-26,S02643,NEW,70,annual,partner_api_order,true,
6054,2026-03-26,S02992,NEW,12,annual,partner_api_order,true,
6055,2026-03-26,S03254,NEW,11,annual,partner_api_order,true,
6056,2026-03-26,S03703,NEW,159,annual,contract_record,true,
6057,2026-03-26,S04163,NEW,5,monthly,partner_api_order,true,
6058,2026-03-26,S01883,REDUCE,2,,partner_api_order,true,
6059,2026-03-26,S02485,NEW,11,monthly,partner_api_order,false,DUPLICATE_NEW
6060,2026-03-26,S03051,REDUCE,3,,partner_api_order,true,
6061,2026-03-26,S03092,ADD,11,,partner_api_order,true,
6062,2026-03-26,S03139,ADD,542,,contract_record,true,
6063,2026-03-27,S00468,NEW,5,monthly,partner_api_order,true,
6064,2026-03-27,S01391,NEW,1,annual,partner_api_order,true,
6065,2026-03-27,S02241,NEW,10,monthly,partner_api_order,true,
6066,2026-03-27,S02859,NEW,4,annual,partner_api_order,true,
6067,2026-03-27,S03752,NEW,11,annual,partner_api_order,true,
6068,2026-03-27,S03830,NEW,3,annual,partner_api_order,true,
6069,2026-03-27,S04023,NEW,16,annual,partner_api_order,true,
6070,2026-03-27,S04118,NEW,6,monthly,partner_api_order,true,
6071,2026-03-27,S00697,REDUCE,24,,partner_api_order,true,
6072,2026-03-27,S00817,ADD,17,,partner_api_order,true,
6073,2026-03-27,S01041,ADD,13,,partner_api_order,true,
6074,2026-03-27,S01279,ADD,27,,partner_api_order,true,
6075,2026-03-27,S02344,CANCEL,0,,partner_api_order,true,
6076,2026-03-27,S03509,CANCEL,0,,partner_api_order,true,
6077,2026-03-28,S00262,NEW,62,annual,contract_record,true,
6078,2026-03-28,S00473,NEW,2,monthly,partner_api_order,true,
6079,2026-03-28,S00573,NEW,10,annual,partner_api_order,true,
6080,2026-03-28,S00641,NEW,2,monthly,partner_api_order,true,
6081,2026-03-28,S00977,NEW,11,annual,partner_api_order,true,
6082,2026-03-28,S01103,NEW,1,annual,partner_api_order,true,
6083,2026-03-28,S01323,NEW,20,monthly,partner_api_order,true,
6084,2026-03-28,S01586,NEW,3,annual,partner_api_order,true,
6085,2026-03-28,S01609,NEW,12,annual,partner_api_order,true,
6086,2026-03-28,S01703,NEW,12,monthly,partner_api_order,true,
6087,2026-03-28,S03047,NEW,3,annual,partner_api_order,true,
6088,2026-03-28,S03301,NEW,16,monthly,partner_api_order,true,
6089,2026-03-28,S03539,NEW,16,monthly,partner_api_order,true,
6090,2026-03-28,S03610,NEW,16,annual,partner_api_order,true,
6091,2026-03-28,S04138,NEW,2,annual,partner_api_order,true,
6092,2026-03-28,S04195,NEW,17,annual,partner_api_order,true,
6093,2026-03-28,S00029,REDUCE,5,,partner_api_order,true,
6094,2026-03-28,S00386,REDUCE,12,,partner_api_order,true,
6095,2026-03-28,S00412,REDUCE,18,,partner_api_order,true,
6096,2026-03-28,S04043,REDUCE,335,,contract_record,true,
6097,2026-03-29,S00367,NEW,4,monthly,partner_api_order,true,
6098,2026-03-29,S01932,NEW,3,annual,partner_api_order,true,
6099,2026-03-29,S03503,NEW,13,annual,partner_api_order,true,
6100,2026-03-29,S03529,NEW,32,annual,partner_api_order,true,
6101,2026-03-29,S00346,REDUCE,13,,partner_api_order,true,
6102,2026-03-29,S00573,CANCEL,0,,partner_api_order,true,
6103,2026-03-29,S01207,REDUCE,4,,partner_api_order,true,
6104,2026-03-29,S01717,ADD,9,,partner_api_order,true,
6105,2026-03-29,S02251,CANCEL,0,,partner_api_order,true,
6106,2026-03-29,S02516,ADD,9,,partner_api_order,true,
6107,2026-03-29,S02647,CANCEL,0,,partner_api_order,true,
6108,2026-03-29,S02975,ADD,29,,partner_api_order,true,
6109,2026-03-29,S02990,REDUCE,1,,partner_api_order,true,
6110,2026-03-29,S03175,ADD,9,,partner_api_order,true,
6111,2026-03-30,S00032,NEW,4,annual,partner_api_order,true,
6112,2026-03-30,S00495,NEW,8,annual,partner_api_order,true,
6113,2026-03-30,S00894,NEW,1,annual,partner_api_order,true,
6114,2026-03-30,S01499,NEW,6,monthly,partner_api_order,true,
6115,2026-03-30,S01568,NEW,82,annual,contract_record,true,
6116,2026-03-30,S02312,NEW,6,annual,partner_api_order,true,
6117,2026-03-30,S02408,NEW,26,annual,partner_api_order,true,
6118,2026-03-30,S03360,NEW,34,monthly,partner_api_order,true,
6119,2026-03-30,S00182,ADD,5,,partner_api_order,true,
6120,2026-03-30,S00458,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
6121,2026-03-30,S00543,REDUCE,3,,partner_api_order,true,
6122,2026-03-30,S01023,ADD,39,,partner_api_order,true,
6123,2026-03-30,S01339,CANCEL,0,,partner_api_order,true,
6124,2026-03-30,S02038,REDUCE,2,,partner_api_order,true,
6125,2026-03-30,S03389,REDUCE,1,,partner_api_order,true,
6126,2026-03-30,S03558,CANCEL,0,,partner_api_order,true,
6127,2026-03-30,S04128,REDUCE,2,,partner_api_order,true,
6128,2026-03-31,S00043,NEW,13,annual,partner_api_order,true,
6129,2026-03-31,S01042,NEW,16,annual,partner_api_order,true,
6130,2026-03-31,S01151,NEW,2,annual,partner_api_order,true,
6131,2026-03-31,S01705,NEW,13,annual,partner_api_order,true,
6132,2026-03-31,S01779,NEW,22,monthly,partner_api_order,true,
6133,2026-03-31,S03277,NEW,14,annual,partner_api_order,true,
6134,2026-03-31,S03628,NEW,5,annual,partner_api_order,true,
6135,2026-03-31,S03923,NEW,12,annual,partner_api_order,true,
6136,2026-03-31,S04326,NEW,5,annual,partner_api_order,true,
6137,2026-03-31,S00894,CANCEL,0,,partner_api_order,true,
6138,2026-03-31,S00899,ADD,12,,partner_api_order,false,NOOP_QUANTITY
6139,2026-03-31,S01128,ADD,127,,contract_record,true,
6140,2026-03-31,S01499,ADD,9,,partner_api_order,true,
6141,2026-03-31,S02095,ADD,6,,partner_api_order,true,
6142,2026-03-31,S02724,CANCEL,0,,partner_api_order,true,
6143,2026-03-31,S03957,CANCEL,0,,partner_api_order,true,
6144,2026-04-01,S00707,NEW,6,annual,partner_api_order,true,
6145,2026-04-01,S01002,NEW,6,monthly,partner_api_order,true,
6146,2026-04-01,S01536,NEW,6,monthly,partner_api_order,true,
6147,2026-04-01,S01765,NEW,16,annual,partner_api_order,true,
6148,2026-04-01,S01904,NEW,7,monthly,partner_api_order,true,
6149,2026-04-01,S02365,NEW,6,annual,partner_api_order,true,
6150,2026-04-01,S02591,NEW,4,annual,partner_api_order,true,
6151,2026-04-01,S02912,NEW,10,monthly,partner_api_order,true,
6152,2026-04-01,S00070,REDUCE,5,,partner_api_order,true,
6153,2026-04-01,S00606,ADD,56,,partner_api_order,true,
6154,2026-04-01,S00612,REDUCE,2,,partner_api_order,true,
6155,2026-04-01,S01219,ADD,1,,partner_api_order,false,NOOP_QUANTITY
6156,2026-04-01,S03048,REDUCE,89,,contract_record,true,
6157,2026-04-01,S03105,ADD,30,,partner_api_order,true,
6158,2026-04-01,S03703,ADD,178,,contract_record,true,
6159,2026-04-01,S04055,ADD,169,,contract_record,true,
6160,2026-04-01,S04102,ADD,3,,partner_api_order,false,NOOP_QUANTITY
6161,2026-04-01,S04260,REDUCE,3,,partner_api_order,true,
6162,2026-04-02,S00421,NEW,3,monthly,partner_api_order,true,
6163,2026-04-02,S02796,NEW,9,annual,partner_api_order,true,
6164,2026-04-02,S00971,REDUCE,3,,partner_api_order,true,
6165,2026-04-02,S01437,CANCEL,0,,partner_api_order,true,
6166,2026-04-02,S02537,ADD,4,,partner_api_order,true,
6167,2026-04-02,S02556,REDUCE,3,,partner_api_order,true,
6168,2026-04-02,S02784,ADD,19,,partner_api_order,true,
6169,2026-04-02,S02877,ADD,53,,partner_api_order,true,
6170,2026-04-02,S03024,CANCEL,0,,partner_api_order,true,
6171,2026-04-02,S03780,ADD,15,,partner_api_order,true,
6172,2026-04-02,S04069,ADD,2,,partner_api_order,true,
6173,2026-04-03,S00139,NEW,7,monthly,partner_api_order,true,
6174,2026-04-03,S03181,NEW,40,annual,partner_api_order,true,
6175,2026-04-03,S03700,NEW,5,monthly,partner_api_order,true,
6176,2026-04-03,S04098,NEW,13,monthly,partner_api_order,true,
6177,2026-04-03,S04367,NEW,4,annual,partner_api_order,true,
6178,2026-04-03,S00227,ADD,13,,partner_api_order,false,NOOP_QUANTITY
6179,2026-04-03,S00355,REDUCE,18,,partner_api_order,true,
