transaction_id,subscription_key,term_type,transaction_type,received_date,term_seq,landing_date,days_pending,landed_by_as_of,took_effect_as_scheduled
1877,S03267,annual,CANCEL,2025-03-24,1,2025-07-25,123,true,true
1933,S03268,annual,REDUCE,2025-03-29,1,2025-09-06,161,true,false
2196,S03268,annual,REDUCE,2025-04-23,1,2025-09-06,136,true,true
3972,S03273,annual,REDUCE,2025-10-12,1,2025-10-21,9,true,true
1864,S03288,monthly,REDUCE,2025-03-23,5,2025-04-20,28,true,true
2574,S03288,monthly,CANCEL,2025-06-05,7,2025-06-20,15,true,true
1428,S03290,annual,REDUCE,2025-01-30,1,2026-01-26,361,true,false
2226,S03290,annual,ADD,2025-04-26,1,2026-01-26,275,true,true
2739,S03296,annual,CANCEL,2025-06-22,1,2025-12-13,174,true,true
3151,S03297,annual,REDUCE,2025-07-29,1,2026-03-05,219,true,true
5988,S03299,annual,REDUCE,2026-03-20,1,2026-06-17,89,true,true
4004,S03308,annual,REDUCE,2025-10-15,1,2026-02-20,128,true,true
3753,S03309,monthly,CANCEL,2025-09-22,1,2025-10-17,25,true,true
7470,S03310,annual,REDUCE,2026-06-29,1,2026-10-21,114,false,false
2740,S03312,annual,REDUCE,2025-06-22,1,2026-02-12,235,true,true
3329,S03326,monthly,CANCEL,2025-08-14,12,2025-08-21,7,true,true
7329,S03327,annual,REDUCE,2026-06-20,1,2027-06-19,364,false,false
278,S03328,annual,REDUCE,2024-08-23,1,2025-08-22,364,true,true
3961,S03334,annual,REDUCE,2025-10-11,2,2026-09-30,354,false,false
6697,S03335,annual,REDUCE,2026-05-09,2,2027-04-13,339,false,false
2332,S03342,annual,REDUCE,2025-05-09,1,2025-10-31,175,true,true
4870,S03343,annual,CANCEL,2025-12-28,1,2026-12-25,362,false,false
6042,S03344,monthly,CANCEL,2026-03-24,6,2026-03-26,2,true,true
7178,S03348,monthly,CANCEL,2026-06-10,2,2026-07-10,30,false,false
3657,S03352,annual,REDUCE,2025-09-13,1,2026-08-22,343,false,false
3864,S03359,annual,CANCEL,2025-10-02,1,2026-04-25,205,true,true
5915,S03361,monthly,REDUCE,2026-03-15,13,2026-03-24,9,true,true
6248,S03365,monthly,REDUCE,2026-04-08,1,2026-04-16,8,true,true
7411,S03372,monthly,CANCEL,2026-06-25,3,2026-07-09,14,false,false
7048,S03377,annual,REDUCE,2026-06-01,1,2026-07-24,53,false,false
5190,S03379,annual,CANCEL,2026-01-23,2,2026-09-17,237,false,false
4573,S03387,annual,CANCEL,2025-12-03,2,2026-10-14,315,false,false
853,S03388,annual,CANCEL,2024-11-14,1,2025-09-16,306,true,true
2771,S03389,monthly,REDUCE,2025-06-24,5,2025-06-28,4,true,true
6125,S03389,monthly,REDUCE,2026-03-30,15,2026-04-28,29,true,true
1580,S03396,monthly,REDUCE,2025-02-17,3,2025-02-26,9,true,true
6984,S03399,monthly,CANCEL,2026-05-28,21,2026-06-05,8,true,true
1548,S03400,monthly,CANCEL,2025-02-14,2,2025-02-18,4,true,true
2121,S03404,monthly,CANCEL,2025-04-16,6,2025-05-08,22,true,true
1796,S03408,monthly,REDUCE,2025-03-14,6,2025-03-18,4,true,true
4031,S03409,annual,REDUCE,2025-10-17,1,2025-12-26,70,true,true
1934,S03412,annual,REDUCE,2025-03-29,1,2025-11-09,225,true,true
7000,S03412,annual,REDUCE,2026-05-29,2,2026-11-09,164,false,false
1789,S03414,monthly,CANCEL,2025-03-13,2,2025-03-28,15,true,true
1536,S03422,annual,CANCEL,2025-02-12,1,2025-09-16,216,true,true
6506,S03424,monthly,REDUCE,2026-04-26,5,2026-05-17,21,true,true
3819,S03425,annual,REDUCE,2025-09-28,1,2025-11-28,61,true,true
5181,S03426,annual,REDUCE,2026-01-22,1,2026-12-09,321,false,false
213,S03427,annual,REDUCE,2024-08-09,1,2025-07-26,351,true,true
6901,S03428,annual,REDUCE,2026-05-23,1,2026-10-02,132,false,false
6449,S03429,annual,REDUCE,2026-04-22,2,2027-02-24,308,false,false
2274,S03434,annual,REDUCE,2025-05-02,1,2026-03-14,316,true,true
5082,S03442,annual,CANCEL,2026-01-14,1,2026-12-07,327,false,false
4861,S03445,annual,REDUCE,2025-12-27,2,2026-11-13,321,false,false
4451,S03448,monthly,REDUCE,2025-11-23,4,2025-12-16,23,true,true
5544,S03452,annual,REDUCE,2026-02-18,1,2026-10-28,252,false,false
6235,S03453,monthly,REDUCE,2026-04-07,20,2026-05-03,26,true,true
2239,S03454,annual,REDUCE,2025-04-28,1,2026-03-03,309,true,false
5191,S03454,annual,REDUCE,2026-01-23,1,2026-03-03,39,true,true
4005,S03458,annual,REDUCE,2025-10-15,1,2026-10-01,351,false,false
3257,S03459,monthly,REDUCE,2025-08-08,10,2025-08-28,20,true,true
3936,S03463,monthly,REDUCE,2025-10-08,3,2025-11-06,29,true,true
459,S03469,annual,CANCEL,2024-09-20,1,2025-08-21,335,true,true
2539,S03473,monthly,CANCEL,2025-06-01,5,2025-06-05,4,true,true
586,S03479,annual,CANCEL,2024-10-09,1,2025-08-06,301,true,true
6681,S03483,annual,CANCEL,2026-05-08,2,2027-04-17,344,false,false
2387,S03484,monthly,REDUCE,2025-05-16,11,2025-06-13,28,true,true
6729,S03486,annual,CANCEL,2026-05-11,2,2027-01-30,264,false,false
3900,S03488,annual,REDUCE,2025-10-05,1,2026-09-19,349,false,false
5066,S03488,annual,ADD,2026-01-13,1,2026-09-19,249,false,false
372,S03489,annual,REDUCE,2024-09-06,1,2025-07-21,318,true,true
3190,S03496,annual,REDUCE,2025-08-02,1,2025-12-14,134,true,false
4342,S03496,annual,CANCEL,2025-11-14,1,2025-12-14,30,true,true
4712,S03498,annual,CANCEL,2025-12-15,1,2026-12-13,363,false,false
5455,S03500,annual,REDUCE,2026-02-12,1,2026-06-16,124,true,true
4244,S03501,monthly,REDUCE,2025-11-05,1,2025-11-14,9,true,true
6076,S03509,monthly,CANCEL,2026-03-27,7,2026-04-21,25,true,true
3579,S03513,annual,CANCEL,2025-09-06,1,2026-02-13,160,true,true
6889,S03525,monthly,REDUCE,2026-05-22,8,2026-06-15,24,true,true
4452,S03533,annual,CANCEL,2025-11-23,1,2026-10-16,327,false,false
4655,S03536,annual,CANCEL,2025-12-10,1,2026-01-11,32,true,true
4724,S03541,monthly,REDUCE,2025-12-16,7,2026-01-03,18,true,true
7126,S03541,monthly,REDUCE,2026-06-07,13,2026-07-03,26,false,false
660,S03544,monthly,CANCEL,2024-10-20,3,2024-11-16,27,true,true
3531,S03545,monthly,REDUCE,2025-09-01,6,2025-09-30,29,true,true
4006,S03545,monthly,REDUCE,2025-10-15,7,2025-10-30,15,true,true
5573,S03547,monthly,REDUCE,2026-02-20,5,2026-02-22,2,true,true
3238,S03548,annual,REDUCE,2025-08-06,1,2026-04-25,262,true,true
688,S03549,monthly,REDUCE,2024-10-24,1,2024-11-23,30,true,true
5026,S03552,monthly,REDUCE,2026-01-10,10,2026-01-21,11,true,true
2266,S03553,annual,REDUCE,2025-05-01,1,2026-02-05,280,true,true
4354,S03557,annual,REDUCE,2025-11-15,1,2026-11-14,364,false,false
6126,S03558,annual,CANCEL,2026-03-30,1,2026-09-16,170,false,false
4907,S03560,monthly,REDUCE,2026-01-01,6,2026-01-15,14,true,true
6414,S03560,monthly,REDUCE,2026-04-19,10,2026-05-15,26,true,true
3330,S03562,monthly,REDUCE,2025-08-14,13,2025-08-28,14,true,true
3594,S03562,monthly,REDUCE,2025-09-07,14,2025-09-28,21,true,true
5684,S03563,monthly,REDUCE,2026-02-27,3,2026-03-10,11,true,true
2712,S03566,annual,REDUCE,2025-06-19,1,2025-11-20,154,true,true
4862,S03566,annual,REDUCE,2025-12-27,2,2026-11-20,328,false,false
6730,S03568,annual,REDUCE,2026-05-11,1,2026-07-02,52,false,false
6875,S03572,annual,CANCEL,2026-05-21,2,2027-03-22,305,false,false
6966,S03583,monthly,CANCEL,2026-05-27,22,2026-06-22,26,true,true
1712,S03587,annual,REDUCE,2025-03-04,1,2025-11-30,271,true,true
2051,S03588,monthly,CANCEL,2025-04-10,6,2025-05-04,24,true,true
6831,S03590,monthly,REDUCE,2026-05-18,18,2026-05-22,4,true,true
150,S03594,annual,REDUCE,2024-07-28,1,2025-07-25,362,true,false
2881,S03594,annual,REDUCE,2025-07-02,1,2025-07-25,23,true,true
2240,S03596,annual,REDUCE,2025-04-28,1,2026-01-31,278,true,true
2213,S03599,monthly,REDUCE,2025-04-25,6,2025-05-23,28,true,true
2464,S03599,monthly,REDUCE,2025-05-24,7,2025-06-23,30,true,true
4253,S03599,monthly,REDUCE,2025-11-06,12,2025-11-23,17,true,true
5304,S03599,monthly,REDUCE,2026-01-31,15,2026-02-23,23,true,true
6396,S03602,annual,REDUCE,2026-04-18,1,2026-10-14,179,false,false
1612,S03603,annual,REDUCE,2025-02-20,1,2026-01-22,336,true,false
4638,S03603,annual,ADD,2025-12-09,1,2026-01-22,44,true,true
3421,S03604,annual,REDUCE,2025-08-23,2,2026-07-14,325,false,false
2639,S03606,monthly,REDUCE,2025-06-10,9,2025-06-23,13,true,true
4215,S03608,annual,CANCEL,2025-11-03,1,2026-06-06,215,true,true
6249,S03610,annual,REDUCE,2026-04-08,1,2027-03-28,354,false,false
2492,S03614,monthly,CANCEL,2025-05-27,11,2025-06-16,20,true,true
6660,S03615,annual,REDUCE,2026-05-07,1,2026-10-04,150,false,false
5247,S03619,annual,CANCEL,2026-01-26,1,2026-07-13,168,false,false
6847,S03620,monthly,REDUCE,2026-05-19,4,2026-06-18,30,true,true
7359,S03622,annual,CANCEL,2026-06-22,1,2026-08-16,55,false,false
7127,S03632,annual,REDUCE,2026-06-07,2,2026-11-21,167,false,false
4983,S03633,annual,REDUCE,2026-01-07,1,2026-03-09,61,true,true
2867,S03635,annual,REDUCE,2025-07-01,1,2025-11-25,147,true,true
1214,S03638,annual,CANCEL,2024-12-31,1,2025-12-21,355,true,true
5852,S03641,monthly,CANCEL,2026-03-10,5,2026-03-25,15,true,true
1093,S03647,annual,REDUCE,2024-12-16,1,2025-09-12,270,true,true
5107,S03649,monthly,CANCEL,2026-01-16,9,2026-02-10,25,true,true
1817,S03651,monthly,CANCEL,2025-03-17,5,2025-03-27,10,true,true
2755,S03652,monthly,REDUCE,2025-06-23,1,2025-07-22,29,true,true
3506,S03656,annual,REDUCE,2025-08-30,1,2025-09-29,30,true,true
5141,S03656,annual,CANCEL,2026-01-19,2,2026-09-29,253,false,false
3623,S03657,annual,REDUCE,2025-09-10,1,2025-09-30,20,true,true
7073,S03657,annual,REDUCE,2026-06-03,2,2026-09-30,119,false,false
7179,S03661,monthly,CANCEL,2026-06-10,23,2026-07-09,29,false,false
906,S03665,monthly,CANCEL,2024-11-22,3,2024-12-22,30,true,true
5962,S03670,monthly,REDUCE,2026-03-18,8,2026-03-28,10,true,true
5736,S03672,monthly,REDUCE,2026-03-02,7,2026-03-28,26,true,true
7015,S03673,annual,CANCEL,2026-05-30,1,2026-12-01,185,false,false
7191,S03674,monthly,CANCEL,2026-06-11,9,2026-06-25,14,true,true
2004,S03687,monthly,CANCEL,2025-04-05,2,2025-04-28,23,true,true
3882,S03688,annual,REDUCE,2025-10-03,1,2026-02-18,138,true,false
4505,S03688,annual,REDUCE,2025-11-27,1,2026-02-18,83,true,true
2052,S03691,annual,CANCEL,2025-04-10,1,2026-02-06,302,true,true
5622,S03695,monthly,REDUCE,2026-02-23,6,2026-03-22,27,true,true
4007,S03697,annual,REDUCE,2025-10-15,1,2025-11-01,17,true,true
5948,S03697,annual,REDUCE,2026-03-17,2,2026-11-01,229,false,false
6290,S03700,monthly,REDUCE,2026-04-11,1,2026-05-03,22,true,true
7128,S03704,annual,REDUCE,2026-06-07,1,2026-11-05,151,false,false
3456,S03711,annual,REDUCE,2025-08-26,1,2025-10-30,65,true,false
3532,S03711,annual,ADD,2025-09-01,1,2025-10-30,59,true,true
4583,S03714,monthly,REDUCE,2025-12-04,5,2025-12-19,15,true,true
3443,S03722,annual,CANCEL,2025-08-25,1,2025-10-04,40,true,true
2142,S03727,annual,CANCEL,2025-04-18,1,2025-08-01,105,true,true
630,S03736,annual,REDUCE,2024-10-16,1,2025-09-13,332,true,false
2361,S03736,annual,CANCEL,2025-05-12,1,2025-09-13,124,true,true
7224,S03740,monthly,REDUCE,2026-06-13,12,2026-07-13,30,false,false
2476,S03741,annual,REDUCE,2025-05-25,1,2026-02-16,267,true,true
4598,S03743,annual,REDUCE,2025-12-06,1,2026-06-30,206,true,true
5108,S03745,monthly,REDUCE,2026-01-16,7,2026-01-24,8,true,true
3912,S03751,annual,CANCEL,2025-10-06,1,2026-04-21,197,true,true
842,S03757,annual,REDUCE,2024-11-13,1,2025-10-28,349,true,false
4330,S03761,annual,REDUCE,2025-11-13,1,2026-08-28,288,false,false
7304,S03770,annual,REDUCE,2026-06-19,2,2027-06-08,354,false,false
1280,S03773,monthly,REDUCE,2025-01-08,3,2025-01-28,20,true,true
4112,S03773,monthly,REDUCE,2025-10-25,12,2025-10-28,3,true,true
2603,S03776,annual,REDUCE,2025-06-07,1,2025-12-11,187,true,false
4622,S03776,annual,CANCEL,2025-12-08,1,2025-12-11,3,true,true
953,S03777,monthly,REDUCE,2024-11-28,1,2024-12-20,22,true,true
6374,S03779,annual,REDUCE,2026-04-17,2,2027-02-25,314,false,false
3638,S03781,annual,CANCEL,2025-09-11,1,2026-03-31,201,true,true
5305,S03782,monthly,CANCEL,2026-01-31,1,2026-02-23,23,true,true
5364,S03783,annual,CANCEL,2026-02-04,1,2026-09-14,222,false,false
5457,S03785,annual,REDUCE,2026-02-12,1,2026-03-04,20,true,true
1592,S03793,annual,REDUCE,2025-02-18,1,2025-08-15,178,true,true
2591,S03796,annual,REDUCE,2025-06-06,1,2025-08-24,79,true,true
3484,S03796,annual,CANCEL,2025-08-28,2,2026-08-24,361,false,false
6903,S03802,monthly,CANCEL,2026-05-23,12,2026-05-28,5,true,true
2868,S03806,monthly,REDUCE,2025-07-01,9,2025-07-13,12,true,true
5324,S03822,annual,REDUCE,2026-02-01,2,2026-11-18,290,false,false
3945,S03826,monthly,REDUCE,2025-10-09,7,2025-11-08,30,true,true
5820,S03826,monthly,REDUCE,2026-03-08,12,2026-04-08,31,true,true
5486,S03829,annual,REDUCE,2026-02-14,1,2026-06-30,136,true,true
4863,S03831,annual,REDUCE,2025-12-27,1,2026-01-14,18,true,true
6615,S03834,annual,CANCEL,2026-05-04,2,2027-04-05,336,false,false
5934,S03839,monthly,REDUCE,2026-03-16,10,2026-03-26,10,true,true
2728,S03844,annual,REDUCE,2025-06-21,1,2026-03-01,253,true,false
3095,S03844,annual,ADD,2025-07-24,1,2026-03-01,220,true,false
4032,S03844,annual,ADD,2025-10-17,1,2026-03-01,135,true,true
4517,S03845,monthly,REDUCE,2025-11-28,13,2025-12-07,9,true,true
7492,S03850,monthly,REDUCE,2026-06-30,13,2026-07-10,10,false,false
1770,S03854,annual,REDUCE,2025-03-11,1,2026-01-07,302,true,false
2680,S03859,annual,REDUCE,2025-06-15,1,2025-11-08,146,true,true
290,S03860,annual,REDUCE,2024-08-25,1,2025-08-24,364,true,true
5442,S03860,annual,CANCEL,2026-02-11,2,2026-08-24,194,false,false
4205,S03865,monthly,CANCEL,2025-11-02,3,2025-11-29,27,true,true
4920,S03866,monthly,REDUCE,2026-01-02,16,2026-01-08,6,true,true
6348,S03867,annual,REDUCE,2026-04-15,1,2026-05-25,40,true,true
4033,S03874,annual,CANCEL,2025-10-17,1,2026-02-15,121,true,true
1742,S03875,annual,REDUCE,2025-03-07,1,2025-12-11,279,true,false
2190,S03875,annual,ADD,2025-04-22,1,2025-12-11,233,true,false
3191,S03875,annual,REDUCE,2025-08-02,1,2025-12-11,131,true,true
5248,S03877,annual,REDUCE,2026-01-26,1,2027-01-14,353,false,false
5249,S03880,annual,REDUCE,2026-01-26,1,2026-08-25,211,false,false
7360,S03881,annual,REDUCE,2026-06-22,2,2026-10-30,130,false,false
2686,S03883,monthly,REDUCE,2025-06-16,11,2025-06-24,8,true,true
385,S03885,monthly,REDUCE,2024-09-09,3,2024-10-04,25,true,true
870,S03885,monthly,CANCEL,2024-11-18,5,2024-12-04,16,true,true
5793,S03888,annual,REDUCE,2026-03-06,1,2026-07-15,131,false,false
7154,S03890,monthly,CANCEL,2026-06-09,13,2026-07-09,30,false,false
1289,S03895,annual,REDUCE,2025-01-10,1,2025-08-17,219,true,false
3192,S03895,annual,REDUCE,2025-08-02,1,2025-08-17,15,true,true
2393,S03896,monthly,REDUCE,2025-05-17,2,2025-05-26,9,true,true
2181,S03898,annual,REDUCE,2025-04-21,1,2026-01-29,283,true,false
3168,S03898,annual,CANCEL,2025-07-31,1,2026-01-29,182,true,true
7493,S03913,monthly,REDUCE,2026-06-30,2,2026-07-22,22,false,false
3560,S03915,monthly,CANCEL,2025-09-04,3,2025-09-10,6,true,true
1167,S03940,annual,REDUCE,2024-12-24,1,2025-11-04,315,true,true
3011,S03941,annual,REDUCE,2025-07-15,1,2025-10-19,96,true,true
6051,S03944,monthly,CANCEL,2026-03-25,8,2026-04-14,20,true,true
4548,S03951,annual,REDUCE,2025-11-30,1,2026-11-23,358,false,false
5471,S03954,annual,CANCEL,2026-02-13,2,2026-11-08,268,false,false
6143,S03957,annual,CANCEL,2026-03-31,1,2026-08-19,141,false,false
6451,S03961,monthly,CANCEL,2026-04-22,19,2026-05-08,16,true,true
4687,S03962,annual,CANCEL,2025-12-13,2,2026-07-17,216,false,false
6522,S03963,annual,REDUCE,2026-04-27,1,2026-07-24,88,false,false
4921,S03964,monthly,REDUCE,2026-01-02,10,2026-01-05,3,true,true
4395,S03965,annual,REDUCE,2025-11-18,2,2026-08-24,279,false,false
7155,S03970,annual,CANCEL,2026-06-09,2,2027-03-06,270,false,false
3157,S03977,monthly,CANCEL,2025-07-30,6,2025-08-05,6,true,true
5519,S03980,monthly,REDUCE,2026-02-16,15,2026-03-14,26,true,true
5874,S03983,annual,REDUCE,2026-03-12,2,2026-10-04,206,false,false
1329,S03987,annual,REDUCE,2025-01-15,1,2025-12-06,325,true,true
5156,S03989,monthly,CANCEL,2026-01-20,10,2026-01-28,8,true,true
6645,S03996,monthly,REDUCE,2026-05-06,21,2026-05-10,4,true,true
7307,S04002,monthly,CANCEL,2026-06-19,20,2026-07-13,24,false,false
5949,S04004,monthly,REDUCE,2026-03-17,1,2026-04-13,27,true,true
1861,S04010,annual,REDUCE,2025-03-22,1,2025-07-01,101,true,false
2037,S04010,annual,REDUCE,2025-04-08,1,2025-07-01,84,true,true
3595,S04013,annual,REDUCE,2025-09-07,1,2025-11-13,67,true,true
4566,S04018,monthly,REDUCE,2025-12-02,16,2025-12-05,3,true,true
5010,S04022,monthly,REDUCE,2026-01-09,8,2026-02-01,23,true,true
6523,S04025,annual,CANCEL,2026-04-27,2,2026-09-11,137,false,false
1879,S04029,annual,CANCEL,2025-03-24,1,2025-07-18,116,true,true
5737,S04033,monthly,CANCEL,2026-03-02,8,2026-03-03,1,true,true
712,S04038,annual,CANCEL,2024-10-27,1,2025-09-11,319,true,true
3104,S04039,annual,REDUCE,2025-07-25,1,2026-07-24,364,false,false
4408,S04039,annual,ADD,2025-11-19,1,2026-07-24,247,false,false
6096,S04043,annual,REDUCE,2026-03-28,1,2027-02-26,335,false,false
4306,S04057,annual,REDUCE,2025-11-11,1,2025-12-21,40,true,true
3337,S04061,monthly,REDUCE,2025-08-15,5,2025-08-28,13,true,true
3508,S04066,monthly,REDUCE,2025-08-30,1,2025-09-27,28,true,true
3962,S04068,annual,CANCEL,2025-10-11,1,2026-06-29,261,true,true
4476,S04077,monthly,REDUCE,2025-11-25,5,2025-12-04,9,true,true
2911,S04079,annual,REDUCE,2025-07-05,1,2026-03-24,262,true,true
5989,S04080,annual,REDUCE,2026-03-20,1,2027-02-11,328,false,false
3444,S04081,annual,CANCEL,2025-08-25,1,2025-10-20,56,true,true
2293,S04082,monthly,CANCEL,2025-05-04,7,2025-05-18,14,true,true
4396,S04088,annual,REDUCE,2025-11-18,1,2026-06-15,209,true,false
3086,S04091,monthly,CANCEL,2025-07-23,4,2025-08-03,11,true,true
4307,S04092,monthly,REDUCE,2025-11-11,4,2025-11-13,2,true,true
7156,S04092,monthly,REDUCE,2026-06-09,11,2026-06-13,4,true,true
5473,S04094,annual,REDUCE,2026-02-13,2,2026-12-08,298,false,false
6561,S04094,annual,REDUCE,2026-04-30,2,2026-12-08,222,false,false
6832,S04094,annual,ADD,2026-05-18,2,2026-12-08,204,false,false
4255,S04100,monthly,REDUCE,2025-11-06,15,2025-11-07,1,true,true
5487,S04100,monthly,REDUCE,2026-02-14,19,2026-03-07,21,true,true
5574,S04102,annual,REDUCE,2026-02-20,1,2026-05-10,79,true,true
6647,S04103,monthly,REDUCE,2026-05-06,4,2026-05-20,14,true,true
1755,S04105,monthly,REDUCE,2025-03-09,5,2025-03-14,5,true,true
1918,S04107,annual,CANCEL,2025-03-28,1,2026-03-21,358,true,true
4192,S04111,monthly,REDUCE,2025-11-01,9,2025-11-20,19,true,true
5520,S04111,monthly,CANCEL,2026-02-16,12,2026-02-20,4,true,true
6767,S04121,monthly,CANCEL,2026-05-13,17,2026-05-28,15,true,true
1880,S04127,monthly,REDUCE,2025-03-24,4,2025-04-06,13,true,true
2869,S04127,monthly,REDUCE,2025-07-01,7,2025-07-06,5,true,true
4477,S04128,annual,REDUCE,2025-11-25,1,2026-11-24,364,false,false
6127,S04128,annual,REDUCE,2026-03-30,1,2026-11-24,239,false,false
1823,S04133,annual,REDUCE,2025-03-18,1,2025-09-23,189,true,true
6985,S04134,monthly,CANCEL,2026-05-28,16,2026-06-25,28,true,true
5689,S04136,monthly,CANCEL,2026-02-27,12,2026-03-04,5,true,true
6818,S04137,monthly,REDUCE,2026-05-17,2,2026-06-10,24,true,true
1296,S04139,monthly,REDUCE,2025-01-11,2,2025-02-09,29,true,true
2005,S04140,monthly,REDUCE,2025-04-05,2,2025-04-06,1,true,true
4961,S04140,monthly,REDUCE,2026-01-05,11,2026-01-06,1,true,true
4378,S04141,monthly,CANCEL,2025-11-17,1,2025-12-09,22,true,true
6507,S04144,annual,CANCEL,2026-04-26,2,2026-08-19,115,false,false
5436,S04149,monthly,REDUCE,2026-02-10,1,2026-03-01,19,true,true
4839,S04156,annual,REDUCE,2025-12-25,2,2026-07-02,189,false,false
5589,S04158,annual,REDUCE,2026-02-21,2,2027-01-02,315,false,false
7157,S04158,annual,REDUCE,2026-06-09,2,2027-01-02,207,false,false
1513,S04159,annual,CANCEL,2025-02-08,1,2025-10-06,240,true,true
7208,S04162,annual,REDUCE,2026-06-12,2,2027-04-05,297,false,false
5307,S04165,annual,REDUCE,2026-01-31,1,2026-07-26,176,false,false
4743,S04167,annual,CANCEL,2025-12-17,2,2026-07-28,223,false,false
4639,S04168,annual,REDUCE,2025-12-09,1,2026-01-02,24,true,true
7089,S04168,annual,CANCEL,2026-06-04,2,2027-01-02,212,false,false
7090,S04169,annual,CANCEL,2026-06-04,1,2026-08-13,70,false,false
5142,S04175,annual,REDUCE,2026-01-19,2,2026-07-25,187,false,false
3497,S04182,monthly,REDUCE,2025-08-29,8,2025-09-16,18,true,true
2742,S04186,annual,CANCEL,2025-06-22,1,2026-05-31,343,true,true
5232,S04188,annual,REDUCE,2026-01-25,1,2026-06-30,156,true,false
6425,S04188,annual,REDUCE,2026-04-20,1,2026-06-30,71,true,true
4935,S04189,annual,REDUCE,2026-01-03,2,2026-11-02,303,false,false
5337,S04190,annual,CANCEL,2026-02-02,2,2026-12-01,302,false,false
6803,S04200,annual,REDUCE,2026-05-16,1,2027-05-15,364,false,false
6236,S04201,annual,REDUCE,2026-04-07,1,2026-09-15,161,false,false
1326,S04205,monthly,REDUCE,2025-01-14,1,2025-01-16,2,true,true
5841,S04205,monthly,REDUCE,2026-03-09,15,2026-03-16,7,true,true
5183,S04208,annual,CANCEL,2026-01-22,1,2026-12-12,324,false,false
7209,S04211,annual,REDUCE,2026-06-12,1,2027-03-01,262,false,false
5590,S04220,annual,CANCEL,2026-02-21,1,2026-04-11,49,true,true
5521,S04221,annual,REDUCE,2026-02-16,1,2026-10-07,233,false,false
6268,S04221,annual,REDUCE,2026-04-09,1,2026-10-07,181,false,false
4419,S04228,monthly,REDUCE,2025-11-20,1,2025-12-07,17,true,true
5212,S04230,annual,REDUCE,2026-01-24,1,2026-06-25,152,true,true
1196,S04232,monthly,CANCEL,2024-12-28,4,2025-01-24,27,true,true
1965,S04242,monthly,REDUCE,2025-04-01,4,2025-04-20,19,true,true
4519,S04251,annual,REDUCE,2025-11-28,1,2026-10-25,331,false,false
5917,S04251,annual,CANCEL,2026-03-15,1,2026-10-25,224,false,false
3110,S04254,monthly,CANCEL,2025-07-26,1,2025-08-04,9,true,true
5039,S04258,annual,REDUCE,2026-01-11,1,2026-12-12,335,false,false
6250,S04258,annual,CANCEL,2026-04-08,1,2026-12-12,248,false,false
6161,S04260,monthly,REDUCE,2026-04-01,1,2026-04-25,24,true,true
7017,S04260,monthly,REDUCE,2026-05-30,3,2026-06-25,26,true,true
2562,S04262,annual,REDUCE,2025-06-04,1,2025-07-24,50,true,true
4050,S04262,annual,CANCEL,2025-10-19,2,2026-07-24,278,false,false
6600,S04263,monthly,REDUCE,2026-05-03,5,2026-05-14,11,true,true
2465,S04265,monthly,CANCEL,2025-05-24,2,2025-06-22,29,true,true
4951,S04269,monthly,CANCEL,2026-01-04,4,2026-01-24,20,true,true
1396,S04276,annual,REDUCE,2025-01-26,1,2025-12-12,320,true,false
2107,S04276,annual,ADD,2025-04-15,1,2025-12-12,241,true,true
7332,S04281,monthly,CANCEL,2026-06-20,11,2026-07-08,18,false,false
3625,S04291,annual,REDUCE,2025-09-10,1,2026-06-22,285,true,false
7308,S04299,monthly,REDUCE,2026-06-19,15,2026-07-03,14,false,false
924,S04305,annual,REDUCE,2024-11-24,1,2025-10-24,334,true,true
4256,S04310,monthly,REDUCE,2025-11-06,12,2025-11-28,22,true,true
2547,S04312,annual,REDUCE,2025-06-02,1,2026-01-01,213,true,true
3757,S04315,annual,REDUCE,2025-09-22,1,2025-11-22,61,true,true
3445,S04317,monthly,CANCEL,2025-08-25,1,2025-08-28,3,true,true
7395,S04319,monthly,CANCEL,2026-06-24,12,2026-07-08,14,false,false
7364,S04323,annual,CANCEL,2026-06-22,1,2027-06-20,363,false,false
5409,S04328,annual,CANCEL,2026-02-08,1,2026-05-10,91,true,true
5193,S04331,monthly,REDUCE,2026-01-23,1,2026-02-02,10,true,true
2081,S04332,annual,REDUCE,2025-04-13,1,2025-08-28,137,true,true
1470,S04336,annual,REDUCE,2025-02-03,1,2026-01-02,333,true,false
2661,S04336,annual,REDUCE,2025-06-13,1,2026-01-02,203,true,false
4599,S04336,annual,REDUCE,2025-12-06,1,2026-01-02,27,true,true
4019,S04342,annual,REDUCE,2025-10-16,1,2025-11-04,19,true,true
6919,S04348,monthly,CANCEL,2026-05-24,12,2026-06-24,31,true,true
5864,S04349,annual,CANCEL,2026-03-11,1,2026-07-11,122,false,false
3331,S04351,annual,CANCEL,2025-08-14,2,2026-07-07,327,false,false
2284,S04353,monthly,REDUCE,2025-05-03,9,2025-05-27,24,true,true
3105,S04355,annual,CANCEL,2025-07-25,1,2025-09-13,50,true,true
1743,S04356,annual,CANCEL,2025-03-07,1,2025-10-09,216,true,true
4216,S04358,monthly,CANCEL,2025-11-03,5,2025-12-03,30,true,true
156,S04361,annual,REDUCE,2024-07-29,1,2025-07-17,353,true,true
5963,S04361,annual,REDUCE,2026-03-18,2,2026-07-17,121,false,false
1866,S04362,annual,CANCEL,2025-03-23,1,2025-12-14,266,true,true
2502,S04364,annual,CANCEL,2025-05-28,1,2025-12-09,195,true,true
